Case_Id,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
TL50104,2021-07-18,TL,305.0,10128.0,1.0,26.0
TL50107,2021-08-08,TL,563.0,11529.0,1.0,27.0
TL50108,2021-08-15,TL,1036.0,12565.0,3.0,30.0
TL50109,2021-08-22,TL,1651.0,14216.0,18.0,48.0
TL50110,2021-08-29,TL,2186.0,16402.0,14.0,62.0
TL50111,2021-09-05,TL,1216.0,17618.0,18.0,80.0
TL50112,2021-09-12,TL,897.0,18515.0,15.0,95.0
TL50113,2021-09-19,TL,518.0,19033.0,9.0,104.0
TL50114,2021-09-26,TL,349.0,19382.0,9.0,113.0
TL50115,2021-10-03,TL,200.0,19582.0,5.0,118.0
TL50116,2021-10-10,TL,91.0,19673.0,1.0,119.0
TL50118,2021-10-24,TL,56.0,19770.0,2.0,121.0
TL50119,2021-10-31,TL,20.0,19790.0,1.0,122.0
TL50134,2022-02-13,TL,1228.0,21631.0,2.0,124.0
TL50135,2022-02-20,TL,727.0,22358.0,1.0,125.0
TL50136,2022-02-27,TL,310.0,22668.0,3.0,128.0
TL50137,2022-03-06,TL,91.0,22759.0,1.0,129.0
TL50139,2022-03-20,TL,14.0,22805.0,1.0,130.0
TL50147,2022-05-15,TL,4.0,22889.0,1.0,131.0
TL50151,2022-06-12,TL,8.0,22933.0,2.0,133.0
TL50159,2022-08-07,TL,35.0,23039.0,1.0,134.0
TL50160,2022-08-14,TL,44.0,23083.0,1.0,135.0
TL50162,2022-08-28,TL,44.0,23160.0,2.0,137.0
TL50163,2022-09-04,TL,25.0,23185.0,1.0,138.0
TN50523,2020-03-22,TN,42.0,60.0,1.0,1.0
TN50524,2020-03-29,TN,218.0,278.0,7.0,8.0
TN50525,2020-04-05,TN,275.0,553.0,11.0,19.0
TN50526,2020-04-12,TN,132.0,685.0,9.0,28.0
TN50527,2020-04-19,TN,181.0,866.0,9.0,37.0
TN50528,2020-04-26,TN,73.0,939.0,1.0,38.0
TN50529,2020-05-03,TN,70.0,1009.0,4.0,42.0
TN50530,2020-05-10,TN,21.0,1030.0,3.0,45.0
TN50532,2020-05-24,TN,13.0,1048.0,2.0,47.0
TN50533,2020-05-31,TN,28.0,1076.0,1.0,48.0
TN50534,2020-06-07,TN,11.0,1087.0,1.0,49.0
TN50536,2020-06-21,TN,62.0,1156.0,1.0,50.0
TN50542,2020-08-02,TN,109.0,1552.0,1.0,51.0
TN50544,2020-08-16,TN,345.0,2023.0,3.0,54.0
TN50545,2020-08-23,TN,715.0,2738.0,14.0,68.0
TN50546,2020-08-30,TN,834.0,3572.0,8.0,76.0
TN50547,2020-09-06,TN,1204.0,4776.0,17.0,93.0
TN50548,2020-09-13,TN,1859.0,6635.0,14.0,107.0
TN50549,2020-09-20,TN,3101.0,9736.0,48.0,155.0
TN50550,2020-09-27,TN,5442.0,15178.0,52.0,207.0
TN50551,2020-10-04,TN,5766.0,20944.0,69.0,276.0
TN50552,2020-10-11,TN,10315.0,31259.0,180.0,456.0
TN50553,2020-10-18,TN,9283.0,40542.0,170.0,626.0
TN50554,2020-10-25,TN,9863.0,50405.0,251.0,877.0
TN50555,2020-11-01,TN,9408.0,59813.0,440.0,1317.0
TN50556,2020-11-08,TN,9730.0,69543.0,531.0,1848.0
TN50557,2020-11-15,TN,9796.0,79339.0,475.0,2323.0
TN50558,2020-11-22,TN,8132.0,87471.0,429.0,2752.0
TN50559,2020-11-29,TN,7509.0,94980.0,401.0,3153.0
TN50560,2020-12-06,TN,8011.0,102991.0,373.0,3526.0
TN50561,2020-12-13,TN,7402.0,110393.0,310.0,3836.0
TN50562,2020-12-20,TN,8758.0,119151.0,290.0,4126.0
TN50563,2020-12-27,TN,11079.0,130230.0,300.0,4426.0
TN50564,2021-01-03,TN,11749.0,141979.0,339.0,4765.0
TN50565,2021-01-10,TN,15535.0,157514.0,388.0,5153.0
TN50566,2021-01-17,TN,19717.0,177231.0,463.0,5616.0
TN50567,2021-01-24,TN,18083.0,195314.0,538.0,6154.0
TN50568,2021-01-31,TN,12154.0,207468.0,526.0,6680.0
TN50569,2021-02-07,TN,8708.0,216176.0,482.0,7162.0
TN50570,2021-02-14,TN,6328.0,222504.0,346.0,7508.0
TN50571,2021-02-21,TN,5139.0,227643.0,247.0,7755.0
TN50572,2021-02-28,TN,4972.0,232615.0,219.0,7974.0
TN50573,2021-03-07,TN,4413.0,237028.0,193.0,8167.0
TN50574,2021-03-14,TN,4229.0,241257.0,192.0,8359.0
TN50575,2021-03-21,TN,4148.0,245405.0,167.0,8526.0
TN50576,2021-03-28,TN,4298.0,249703.0,179.0,8705.0
TN50577,2021-04-04,TN,8632.0,258335.0,226.0,8931.0
TN50578,2021-04-11,TN,11962.0,270297.0,304.0,9235.0
TN50579,2021-04-18,TN,13679.0,283976.0,482.0,9717.0
TN50580,2021-04-25,TN,14596.0,298572.0,514.0,10231.0
TN50581,2021-05-02,TN,12162.0,310734.0,577.0,10808.0
TN50582,2021-05-09,TN,8778.0,319512.0,542.0,11350.0
TN50583,2021-05-16,TN,6320.0,325832.0,429.0,11779.0
TN50584,2021-05-23,TN,8267.0,334099.0,403.0,12182.0
TN50585,2021-05-30,TN,9275.0,343374.0,392.0,12574.0
TN50586,2021-06-06,TN,10408.0,353782.0,374.0,12948.0
TN50587,2021-06-13,TN,13265.0,367047.0,488.0,13436.0
TN50588,2021-06-20,TN,14128.0,381175.0,524.0,13960.0
TN50589,2021-06-27,TN,22318.0,403493.0,619.0,14579.0
TN50590,2021-07-04,TN,35452.0,438945.0,682.0,15261.0
TN50591,2021-07-11,TN,52076.0,491021.0,983.0,16244.0
TN50592,2021-07-18,TN,49777.0,540798.0,1162.0,17406.0
TN50593,2021-07-25,TN,28491.0,569289.0,1194.0,18600.0
TN50594,2021-08-01,TN,23592.0,592881.0,1258.0,19858.0
TN50595,2021-08-08,TN,17779.0,610660.0,1073.0,20931.0
TN50596,2021-08-15,TN,13280.0,623940.0,896.0,21827.0
TN50597,2021-08-22,TN,16957.0,640897.0,710.0,22537.0
TN50598,2021-08-29,TN,19690.0,660587.0,832.0,23369.0
TN50599,2021-09-05,TN,13460.0,674047.0,448.0,23817.0
TN50600,2021-09-12,TN,10972.0,685019.0,388.0,24205.0
TN50601,2021-09-19,TN,14909.0,699928.0,285.0,24490.0
TN50602,2021-09-26,TN,4986.0,704914.0,242.0,24732.0
TN50603,2021-10-03,TN,3069.0,707983.0,189.0,24921.0
TN50604,2021-10-10,TN,1654.0,709637.0,96.0,25017.0
TN50605,2021-10-17,TN,1136.0,710773.0,68.0,25085.0
TN50606,2021-10-24,TN,920.0,711693.0,64.0,25149.0
TN50607,2021-10-31,TN,888.0,712581.0,89.0,25238.0
TN50608,2021-11-07,TN,673.0,713254.0,34.0,25272.0
TN50609,2021-11-14,TN,2383.0,715637.0,36.0,25308.0
TN50610,2021-11-21,TN,546.0,716183.0,32.0,25340.0
TN50611,2021-11-28,TN,980.0,717163.0,23.0,25363.0
TN50612,2021-12-05,TN,1115.0,718278.0,35.0,25398.0
TN50613,2021-12-12,TN,1156.0,719434.0,29.0,25427.0
TN50614,2021-12-19,TN,1419.0,720853.0,33.0,25460.0
TN50615,2021-12-26,TN,1942.0,722795.0,63.0,25523.0
TN50616,2022-01-02,TN,5048.0,727843.0,53.0,25576.0
TN50617,2022-01-09,TN,13416.0,741259.0,79.0,25655.0
TN50618,2022-01-16,TN,39487.0,780746.0,122.0,25777.0
TN50619,2022-01-23,TN,66015.0,846761.0,177.0,25954.0
TN50620,2022-01-30,TN,54346.0,901107.0,275.0,26229.0
TN50621,2022-02-06,TN,39116.0,940223.0,383.0,26612.0
TN50622,2022-02-13,TN,24734.0,964957.0,453.0,27065.0
TN50623,2022-02-20,TN,21379.0,986336.0,383.0,27448.0
TN50624,2022-02-27,TN,10752.0,997088.0,295.0,27743.0
TN50625,2022-03-06,TN,8079.0,1005167.0,179.0,27922.0
TN50626,2022-03-13,TN,24061.0,1029228.0,124.0,28046.0
TN50627,2022-03-20,TN,534.0,1029762.0,19.0,28065.0
TN50628,2022-03-27,TN,3969.0,1033731.0,100.0,28165.0
TN50629,2022-04-03,TN,2153.0,1035884.0,158.0,28323.0
TN50630,2022-04-10,TN,1474.0,1037358.0,102.0,28425.0
TN50631,2022-04-17,TN,1310.0,1038668.0,84.0,28509.0
TN50632,2022-04-24,TN,864.0,1039532.0,24.0,28533.0
TN50633,2022-05-01,TN,661.0,1040193.0,17.0,28550.0
TN50634,2022-05-08,TN,519.0,1040712.0,16.0,28566.0
TN50635,2022-05-15,TN,1077.0,1041789.0,62.0,28628.0
TN50637,2022-05-29,TN,573.0,1042362.0,4.0,28632.0
TN50638,2022-06-05,TN,510.0,1042872.0,9.0,28641.0
TN50639,2022-06-12,TN,668.0,1043540.0,7.0,28648.0
TN50640,2022-06-19,TN,3163.0,1046703.0,22.0,28670.0
TN50642,2022-07-03,TN,5477.0,1052180.0,21.0,28691.0
TN50643,2022-07-10,TN,13947.0,1066127.0,57.0,28748.0
TN50644,2022-07-17,TN,20903.0,1087030.0,75.0,28823.0
TN50645,2022-07-24,TN,27340.0,1114370.0,119.0,28942.0
TN50646,2022-07-31,TN,14323.0,1128693.0,99.0,29041.0
TN50647,2022-08-07,TN,5967.0,1134660.0,64.0,29105.0
TN50648,2022-08-14,TN,4581.0,1139241.0,48.0,29153.0
TN50649,2022-08-21,TN,2532.0,1141773.0,56.0,29209.0
TN50650,2022-08-28,TN,1394.0,1143167.0,24.0,29233.0
TN50651,2022-09-04,TN,695.0,1143862.0,1.0,29234.0
TN50652,2022-09-11,TN,962.0,1144824.0,4.0,29238.0
TN50653,2022-09-18,TN,339.0,1145163.0,5.0,29243.0
TN50654,2022-09-25,TN,182.0,1145345.0,3.0,29246.0
TN50655,2022-10-02,TN,341.0,1145686.0,3.0,29249.0
TN50656,2022-10-09,TN,143.0,1145829.0,5.0,29254.0
TN50658,2022-10-23,TN,114.0,1146044.0,3.0,29257.0
TN50660,2022-11-06,TN,441.0,1146593.0,2.0,29259.0
TN50661,2022-11-13,TN,109.0,1146702.0,4.0,29263.0
TN50662,2022-11-20,TN,97.0,1146799.0,3.0,29266.0
TN50663,2022-11-27,TN,192.0,1146991.0,2.0,29268.0
TN50665,2022-12-11,TN,73.0,1147145.0,1.0,29269.0
TN50666,2022-12-18,TN,137.0,1147282.0,3.0,29272.0
TN50667,2022-12-25,TN,195.0,1147477.0,7.0,29279.0
TN50668,2023-01-01,TN,94.0,1147571.0,5.0,29284.0
TN50669,2023-01-08,TN,74.0,1147645.0,1.0,29285.0
TN50670,2023-01-15,TN,2469.0,1150114.0,3.0,29288.0
TN50671,2023-01-22,TN,103.0,1150217.0,3.0,29291.0
TN50672,2023-01-29,TN,61.0,1150278.0,11.0,29302.0
TN50673,2023-02-05,TN,78.0,1150356.0,6.0,29308.0
TN50674,2023-02-12,TN,121.0,1150477.0,4.0,29312.0
TN50675,2023-02-19,TN,129.0,1150606.0,14.0,29326.0
TN50676,2023-02-26,TN,187.0,1150793.0,4.0,29330.0
TN50677,2023-03-05,TN,169.0,1150962.0,1.0,29331.0
TN50678,2023-03-12,TN,164.0,1151126.0,10.0,29341.0
TN50679,2023-03-19,TN,207.0,1151333.0,4.0,29345.0
TN50680,2023-03-26,TN,260.0,1151593.0,10.0,29355.0
TN50681,2023-04-02,TN,239.0,1151832.0,7.0,29362.0
TN50682,2023-04-09,TN,201.0,1152033.0,1.0,29363.0
TN50683,2023-04-16,TN,229.0,1152262.0,4.0,29367.0
TN50684,2023-04-23,TN,221.0,1152483.0,11.0,29378.0
TN50685,2023-04-30,TN,129.0,1152612.0,9.0,29387.0
TN50686,2023-05-07,TN,265.0,1152877.0,11.0,29398.0
TN50687,2023-05-14,TN,186.0,1153063.0,9.0,29407.0
TN50688,2023-05-21,TN,98.0,1153161.0,5.0,29412.0
TN50689,2023-05-28,TN,100.0,1153261.0,3.0,29415.0
TN50690,2023-06-04,TN,62.0,1153323.0,5.0,29420.0
TN50691,2023-06-11,TN,38.0,1153361.0,3.0,29423.0
TO50870,2022-03-13,TO,861.0,1863.0,2.0,2.0
TO50873,2022-04-03,TO,1536.0,7127.0,7.0,9.0
TO50875,2022-04-17,TO,1094.0,9025.0,2.0,11.0
TO50881,2022-05-29,TO,156.0,11644.0,1.0,12.0
TO50996,2024-08-11,TO,13.0,16989.0,1.0,13.0
TR51011,2020-03-22,TR,941.0,947.0,21.0,21.0
TR51012,2020-03-29,TR,6455.0,7402.0,87.0,108.0
TR51013,2020-04-05,TR,16532.0,23934.0,393.0,501.0
TR51014,2020-04-12,TR,28233.0,52167.0,600.0,1101.0
TR51015,2020-04-19,TR,30162.0,82329.0,789.0,1890.0
TR51016,2020-04-26,TR,25444.0,107773.0,816.0,2706.0
TR51017,2020-05-03,TR,16602.0,124375.0,630.0,3336.0
TR51018,2020-05-10,TR,12740.0,137115.0,403.0,3739.0
TR51019,2020-05-17,TR,10952.0,148067.0,357.0,4096.0
TR51020,2020-05-24,TR,7619.0,155686.0,212.0,4308.0
TR51021,2020-05-31,TR,7417.0,163103.0,207.0,4515.0
TR51022,2020-06-07,TR,6115.0,169218.0,154.0,4669.0
TR51023,2020-06-14,TR,7459.0,176677.0,123.0,4792.0
TR51024,2020-06-21,TR,9816.0,186493.0,135.0,4927.0
TR51025,2020-06-28,TR,9390.0,195883.0,155.0,5082.0
TR51026,2020-07-05,TR,8727.0,204610.0,124.0,5206.0
TR51027,2020-07-12,TR,7371.0,211981.0,138.0,5344.0
TR51028,2020-07-19,TR,6736.0,218717.0,131.0,5475.0
TR51029,2020-07-26,TR,6456.0,225173.0,121.0,5596.0
TR51030,2020-08-02,TR,40346.0,265519.0,114.0,5710.0
TR51031,2020-08-09,TR,54863.0,320382.0,119.0,5829.0
TR51032,2020-08-16,TR,55605.0,375987.0,126.0,5955.0
TR51033,2020-08-23,TR,56025.0,432012.0,147.0,6102.0
TR51034,2020-08-30,TR,57142.0,489154.0,182.0,6284.0
TR51035,2020-09-06,TR,58274.0,547428.0,336.0,6620.0
TR51036,2020-09-13,TR,58517.0,605945.0,379.0,6999.0
TR51037,2020-09-20,TR,58823.0,664768.0,446.0,7445.0
TR51038,2020-09-27,TR,58728.0,723496.0,484.0,7929.0
TR51039,2020-10-04,TR,57158.0,780654.0,455.0,8384.0
TR51040,2020-10-11,TR,58127.0,838781.0,394.0,8778.0
TR51041,2020-10-18,TR,58757.0,897538.0,446.0,9224.0
TR51042,2020-10-25,TR,61216.0,958754.0,503.0,9727.0
TR51043,2020-11-01,TR,62693.0,1021447.0,525.0,10252.0
TR51044,2020-11-08,TR,63482.0,1084929.0,551.0,10803.0
TR51045,2020-11-15,TR,66426.0,1151355.0,615.0,11418.0
TR51046,2020-11-22,TR,76864.0,1228219.0,801.0,12219.0
TR51047,2020-11-29,TR,142929.0,1371148.0,1154.0,13373.0
TR51048,2020-12-06,TR,219546.0,1590694.0,1332.0,14705.0
TR51049,2020-12-13,TR,219115.0,1809809.0,1494.0,16199.0
TR51050,2020-12-20,TR,194476.0,2004285.0,1652.0,17851.0
TR51051,2020-12-27,TR,129088.0,2133373.0,1773.0,19624.0
TR51052,2021-01-03,TR,98662.0,2232035.0,1671.0,21295.0
TR51053,2021-01-10,TR,85083.0,2317118.0,1336.0,22631.0
TR51054,2021-01-17,TR,63547.0,2380665.0,1201.0,23832.0
TR51055,2021-01-24,TR,43663.0,2424328.0,1101.0,24933.0
TR51056,2021-01-31,TR,46573.0,2470901.0,932.0,25865.0
TR51057,2021-02-07,TR,53885.0,2524786.0,820.0,26685.0
TR51058,2021-02-14,TR,55110.0,2579896.0,692.0,27377.0
TR51059,2021-02-21,TR,51980.0,2631876.0,606.0,27983.0
TR51060,2021-02-28,TR,61288.0,2693164.0,520.0,28503.0
TR51061,2021-03-07,TR,76066.0,2769230.0,462.0,28965.0
TR51062,2021-03-14,TR,96782.0,2866012.0,456.0,29421.0
TR51063,2021-03-21,TR,126682.0,2992694.0,538.0,29959.0
TR51064,2021-03-28,TR,186421.0,3179115.0,964.0,30923.0
TR51065,2021-04-04,TR,265937.0,3445052.0,1155.0,32078.0
TR51066,2021-04-11,TR,353281.0,3798333.0,1624.0,33702.0
TR51067,2021-04-18,TR,414312.0,4212645.0,1906.0,35608.0
TR51068,2021-04-25,TR,378771.0,4591416.0,2403.0,38011.0
TR51069,2021-05-02,TR,257992.0,4849408.0,2493.0,40504.0
TR51070,2021-05-09,TR,166733.0,5016141.0,2242.0,42746.0
TR51071,2021-05-16,TR,90721.0,5106862.0,1791.0,44537.0
TR51072,2021-05-23,TR,71786.0,5178648.0,1534.0,46071.0
TR51073,2021-05-30,TR,57330.0,5235978.0,1200.0,47271.0
TR51074,2021-06-06,TR,46616.0,5282594.0,797.0,48068.0
TR51075,2021-06-13,TR,42841.0,5325435.0,600.0,48668.0
TR51076,2021-06-20,TR,39773.0,5365208.0,454.0,49122.0
TR51077,2021-06-27,TR,38936.0,5404144.0,402.0,49524.0
TR51078,2021-07-04,TR,36224.0,5440368.0,350.0,49874.0
TR51079,2021-07-11,TR,35926.0,5476294.0,326.0,50200.0
TR51080,2021-07-18,TR,45745.0,5522039.0,295.0,50495.0
TR51081,2021-07-25,TR,65339.0,5587378.0,371.0,50866.0
TR51082,2021-08-01,TR,139667.0,5727045.0,432.0,51298.0
TR51083,2021-08-08,TR,168796.0,5895841.0,723.0,52021.0
TR51084,2021-08-15,TR,163965.0,6059806.0,884.0,52905.0
TR51085,2021-08-22,TR,137235.0,6197041.0,1235.0,54140.0
TR51086,2021-08-29,TR,132508.0,6329549.0,1618.0,55758.0
TR51087,2021-09-05,TR,149114.0,6478663.0,1846.0,57604.0
TR51088,2021-09-12,TR,158236.0,6636899.0,1825.0,59429.0
TR51089,2021-09-19,TR,183962.0,6820861.0,1756.0,61185.0
TR51090,2021-09-26,TR,192778.0,7013639.0,1605.0,62790.0
TR51091,2021-10-03,TR,197277.0,7210916.0,1519.0,64309.0
TR51092,2021-10-10,TR,205266.0,7416182.0,1514.0,65823.0
TR51093,2021-10-17,TR,213981.0,7630163.0,1447.0,67270.0
TR51094,2021-10-24,TR,196850.0,7827013.0,1475.0,68745.0
TR51095,2021-10-31,TR,182027.0,8009040.0,1507.0,70252.0
TR51096,2021-11-07,TR,197335.0,8206375.0,1517.0,71769.0
TR51097,2021-11-14,TR,180167.0,8386542.0,1403.0,73172.0
TR51098,2021-11-21,TR,163835.0,8550377.0,1519.0,74691.0
TR51099,2021-11-28,TR,174023.0,8724400.0,1395.0,76086.0
TR51100,2021-12-05,TR,157360.0,8881760.0,1376.0,77462.0
TR51101,2021-12-12,TR,140463.0,9022223.0,1361.0,78823.0
TR51102,2021-12-19,TR,131986.0,9154209.0,1275.0,80098.0
TR51103,2021-12-26,TR,132777.0,9286986.0,1205.0,81303.0
TR51104,2022-01-02,TR,232295.0,9519281.0,1103.0,82406.0
TR51105,2022-01-09,TR,397444.0,9916725.0,1027.0,83433.0
TR51106,2022-01-16,TR,486339.0,10403064.0,1057.0,84490.0
TR51107,2022-01-23,TR,478562.0,10881626.0,1155.0,85645.0
TR51108,2022-01-30,TR,556850.0,11438476.0,1271.0,86916.0
TR51109,2022-02-06,TR,712091.0,12150567.0,1441.0,88357.0
TR51110,2022-02-13,TR,683967.0,12834534.0,1682.0,90039.0
TR51111,2022-02-20,TR,599596.0,13434130.0,1916.0,91955.0
TR51112,2022-02-27,TR,541259.0,13975389.0,1895.0,93850.0
TR51113,2022-03-06,TR,350828.0,14326217.0,1400.0,95250.0
TR51114,2022-03-13,TR,208022.0,14534239.0,1012.0,96262.0
TR51115,2022-03-20,TR,146597.0,14680836.0,860.0,97122.0
TR51116,2022-03-27,TR,108647.0,14789483.0,589.0,97711.0
TR51117,2022-04-03,TR,96227.0,14885710.0,412.0,98123.0
TR51118,2022-04-10,TR,67655.0,14953365.0,264.0,98387.0
TR51119,2022-04-17,TR,38304.0,14991669.0,190.0,98577.0
TR51120,2022-04-24,TR,24601.0,15016270.0,128.0,98705.0
TR51121,2022-05-01,TR,15823.0,15032093.0,97.0,98802.0
TR51122,2022-05-08,TR,9806.0,15041899.0,66.0,98868.0
